Scope	ID	Key	Value
pept	gene:20516	PKO-c	unaf
pept	gene:20516	PKO-r	1
pept	gene:20517	PKO-c	unaf
pept	gene:20517	PKO-r	1
pept	gene:20518	PKO-c	unaf
pept	gene:20518	PKO-r	1
pept	gene:20520	PKO-c	unaf
pept	gene:20520	PKO-r	1
pept	gene:20522	PKO-c	unaf
pept	gene:20522	PKO-r	1
pept	gene:20523	PKO-c	unaf
pept	gene:20523	PKO-r	1
pept	gene:20525	PKO-c	unaf
pept	gene:20525	PKO-r	1
pept	gene:20526	PKO-c	unaf
pept	gene:20526	PKO-r	1
pept	gene:20527	PKO-c	unaf
pept	gene:20527	PKO-r	1
pept	gene:20528	PKO-c	unaf
pept	gene:20528	PKO-r	1
pept	gene:20531	PKO-c	unaf
pept	gene:20531	PKO-r	1
pept	gene:20533	PKO-c	unaf
pept	gene:20533	PKO-r	1
pept	gene:20535	PKO-c	unaf
pept	gene:20535	PKO-r	1
pept	gene:20536	PKO-c	unaf
pept	gene:20536	PKO-r	1
pept	gene:20537	PKO-c	unaf
pept	gene:20537	PKO-r	1
pept	gene:20538	PKO-c	unaf
pept	gene:20538	PKO-r	1
pept	gene:20539	PKO-c	unaf
pept	gene:20539	PKO-r	1
pept	gene:20541	PKO-c	unaf
pept	gene:20541	PKO-r	1
pept	gene:20544	PKO-c	unaf
pept	gene:20544	PKO-r	1
pept	gene:20656	PKO-c	unaf
pept	gene:20656	PKO-r	1
pept	gene:20773	PKO-c	impa
pept	gene:20773	PKO-r	0.641208325
pept	gene:20775	PKO-c	impa
pept	gene:20775	PKO-r	0.641208325
pept	gene:20810	PKO-c	unaf
pept	gene:20810	PKO-r	1
pept	gene:208449	PKO-c	impa
pept	gene:208449	PKO-r	0.641208325
pept	gene:208890	PKO-c	unaf
pept	gene:208890	PKO-r	1
pept	gene:208982	PKO-c	unaf
pept	gene:208982	PKO-r	1
pept	gene:209027	PKO-c	unaf
pept	gene:209027	PKO-r	1
pept	gene:20916	PKO-c	unaf
pept	gene:20916	PKO-r	1
pept	gene:20917	PKO-c	unaf
pept	gene:20917	PKO-r	1
pept	gene:20975	PKO-c	unaf
pept	gene:20975	PKO-r	1
pept	gene:209837	PKO-c	unaf
pept	gene:209837	PKO-r	1
pept	gene:211389	PKO-c	unaf
pept	gene:211389	PKO-r	1
pept	gene:212032	PKO-c	unaf
pept	gene:212032	PKO-r	1
pept	gene:212111	PKO-c	unaf
pept	gene:212111	PKO-r	1
pept	gene:212647	PKO-c	unaf
pept	gene:212647	PKO-r	1
pept	gene:212862	PKO-c	unaf
pept	gene:212862	PKO-r	1
pept	gene:21351	PKO-c	unaf
pept	gene:21351	PKO-r	1
pept	gene:21366	PKO-c	unaf
pept	gene:21366	PKO-r	1
pept	gene:214084	PKO-c	unaf
pept	gene:214084	PKO-r	1
pept	gene:214111	PKO-c	unaf
pept	gene:214111	PKO-r	1
pept	gene:214579	PKO-c	unaf
pept	gene:214579	PKO-r	1
pept	gene:214593	PKO-c	unaf
pept	gene:214593	PKO-r	1
pept	gene:215113	PKO-c	unaf
pept	gene:215113	PKO-r	1
pept	gene:215335	PKO-c	unaf
pept	gene:215335	PKO-r	1
pept	gene:216019	PKO-c	unaf
pept	gene:216019	PKO-r	1
pept	gene:216134	PKO-c	unaf
pept	gene:216134	PKO-r	1
pept	gene:216456	PKO-c	unaf
pept	gene:216456	PKO-r	1
pept	gene:216558	PKO-c	unaf
pept	gene:216558	PKO-r	1
pept	gene:21672	PKO-c	unaf
pept	gene:21672	PKO-r	1
pept	gene:217480	PKO-c	unaf
pept	gene:217480	PKO-r	1
pept	gene:217593	PKO-c	unaf
pept	gene:217593	PKO-r	1
pept	gene:218103	PKO-c	unaf
pept	gene:218103	PKO-r	1
pept	gene:21823	PKO-c	unaf
pept	gene:21823	PKO-r	1
pept	gene:21871	PKO-c	unaf
pept	gene:21871	PKO-r	1
pept	gene:218756	PKO-c	unaf
pept	gene:218756	PKO-r	1
pept	gene:21877	PKO-c	unaf
pept	gene:21877	PKO-r	1
pept	gene:21881	PKO-c	unaf
pept	gene:21881	PKO-r	1
pept	gene:218865	PKO-c	unaf
pept	gene:218865	PKO-r	1
pept	gene:21915	PKO-c	unaf
pept	gene:21915	PKO-r	1
pept	gene:21991	PKO-c	unaf
pept	gene:21991	PKO-r	1
pept	gene:22171	PKO-c	impa
pept	gene:22171	PKO-r	0.641208325
pept	gene:22173	PKO-c	unaf
pept	gene:22173	PKO-r	1
pept	gene:22178	PKO-c	unaf
pept	gene:22178	PKO-r	1
pept	gene:22227	PKO-c	unaf
pept	gene:22227	PKO-r	1
pept	gene:22228	PKO-c	unaf
pept	gene:22228	PKO-r	1
pept	gene:22229	PKO-c	unaf
pept	gene:22229	PKO-r	1
pept	gene:22235	PKO-c	unaf
pept	gene:22235	PKO-r	1
pept	gene:22240	PKO-c	unaf
pept	gene:22240	PKO-r	1
pept	gene:22245	PKO-c	unaf
pept	gene:22245	PKO-r	1
pept	gene:22247	PKO-c	leth
pept	gene:22247	PKO-r	0
pept	gene:22271	PKO-c	unaf
pept	gene:22271	PKO-r	1
pept	gene:22275	PKO-c	unaf
pept	gene:22275	PKO-r	1
pept	gene:22276	PKO-c	unaf
pept	gene:22276	PKO-r	1
pept	gene:223753	PKO-c	unaf
pept	gene:223753	PKO-r	1
pept	gene:224020	PKO-c	unaf
pept	gene:224020	PKO-r	1
pept	gene:22436	PKO-c	unaf
pept	gene:22436	PKO-r	1
pept	gene:224480	PKO-c	unaf
pept	gene:224480	PKO-r	1
pept	gene:224661	PKO-c	unaf
pept	gene:224661	PKO-r	1
pept	gene:225791	PKO-c	unaf
pept	gene:225791	PKO-r	1
pept	gene:225994	PKO-c	unaf
pept	gene:225994	PKO-r	1
pept	gene:226518	PKO-c	unaf
pept	gene:226518	PKO-r	1
pept	gene:226999	PKO-c	unaf
pept	gene:226999	PKO-r	1
pept	gene:227620	PKO-c	unaf
pept	gene:227620	PKO-r	1
pept	gene:227659	PKO-c	unaf
pept	gene:227659	PKO-r	1
pept	gene:228550	PKO-c	unaf
pept	gene:228550	PKO-r	1
pept	gene:229363	PKO-c	leth
pept	gene:229363	PKO-r	0
pept	gene:229665	PKO-c	unaf
pept	gene:229665	PKO-r	1
pept	gene:229709	PKO-c	unaf
pept	gene:229709	PKO-r	1
pept	gene:229949	PKO-c	unaf
pept	gene:229949	PKO-r	1
pept	gene:230099	PKO-c	unaf
pept	gene:230099	PKO-r	1
pept	gene:230163	PKO-c	unaf
pept	gene:230163	PKO-r	1
pept	gene:230612	PKO-c	unaf
pept	gene:230612	PKO-r	1
pept	gene:231327	PKO-c	leth
pept	gene:231327	PKO-r	0
pept	gene:231583	PKO-c	unaf
pept	gene:231583	PKO-r	1
pept	gene:232087	PKO-c	unaf
pept	gene:232087	PKO-r	1
pept	gene:232156	PKO-c	unaf
pept	gene:232156	PKO-r	1
pept	gene:232333	PKO-c	unaf
pept	gene:232333	PKO-r	1
pept	gene:232493	PKO-c	unaf
pept	gene:232493	PKO-r	1
pept	gene:232975	PKO-c	unaf
pept	gene:232975	PKO-r	1
pept	gene:233011	PKO-c	unaf
pept	gene:233011	PKO-r	1
pept	gene:233016	PKO-c	unaf
pept	gene:233016	PKO-r	1
pept	gene:234779	PKO-c	unaf
pept	gene:234779	PKO-r	1
pept	gene:234967	PKO-c	unaf
pept	gene:234967	PKO-r	1
pept	gene:235293	PKO-c	impa
pept	gene:235293	PKO-r	0.641208325
pept	gene:235339	PKO-c	unaf
pept	gene:235339	PKO-r	1
pept	gene:235504	PKO-c	unaf
pept	gene:235504	PKO-r	1
pept	gene:236539	PKO-c	unaf
pept	gene:236539	PKO-r	1
pept	gene:236899	PKO-c	unaf
pept	gene:236899	PKO-r	1
pept	gene:237038	PKO-c	unaf
pept	gene:237038	PKO-r	1
pept	gene:237823	PKO-c	leth
pept	gene:237823	PKO-r	0
pept	gene:237940	PKO-c	unaf
pept	gene:237940	PKO-r	1
pept	gene:23831	PKO-c	unaf
pept	gene:23831	PKO-r	1
pept	gene:238384	PKO-c	unaf
pept	gene:238384	PKO-r	1
pept	gene:238505	PKO-c	unaf
pept	gene:238505	PKO-r	1
pept	gene:23900	PKO-c	unaf
pept	gene:23900	PKO-r	1
pept	gene:23917	PKO-c	unaf
pept	gene:23917	PKO-r	1
pept	gene:23923	PKO-c	unaf
pept	gene:23923	PKO-r	1
pept	gene:239273	PKO-c	unaf
pept	gene:239273	PKO-r	1
pept	gene:239606	PKO-c	unaf
pept	gene:239606	PKO-r	1
pept	gene:23985	PKO-c	unaf
pept	gene:23985	PKO-r	1
pept	gene:240215	PKO-c	unaf
pept	gene:240215	PKO-r	1
pept	gene:240332	PKO-c	unaf
pept	gene:240332	PKO-r	1
pept	gene:24059	PKO-c	unaf
pept	gene:24059	PKO-r	1
pept	gene:241275	PKO-c	unaf
pept	gene:241275	PKO-r	1
pept	gene:241612	PKO-c	unaf
pept	gene:241612	PKO-r	1
pept	gene:242341	PKO-c	unaf
pept	gene:242341	PKO-r	1
pept	gene:243537	PKO-c	unaf
pept	gene:243537	PKO-r	1
pept	gene:243616	PKO-c	unaf
pept	gene:243616	PKO-r	1
pept	gene:243755	PKO-c	unaf
pept	gene:243755	PKO-r	1
pept	gene:246277	PKO-c	unaf
pept	gene:246277	PKO-r	1
pept	gene:246787	PKO-c	unaf
pept	gene:246787	PKO-r	1
pept	gene:26384	PKO-c	unaf
pept	gene:26384	PKO-r	1
pept	gene:26457	PKO-c	unaf
pept	gene:26457	PKO-r	1
pept	gene:26458	PKO-c	unaf
pept	gene:26458	PKO-r	1
pept	gene:26459	PKO-c	unaf
pept	gene:26459	PKO-r	1
pept	gene:26568	PKO-c	unaf
pept	gene:26568	PKO-r	1
pept	gene:26569	PKO-c	unaf
pept	gene:26569	PKO-r	1
pept	gene:26570	PKO-c	unaf
pept	gene:26570	PKO-r	1
pept	gene:266645	PKO-c	unaf
pept	gene:266645	PKO-r	1
pept	gene:266744	PKO-c	unaf
pept	gene:266744	PKO-r	1
pept	gene:268512	PKO-c	unaf
pept	gene:268512	PKO-r	1
pept	gene:268656	PKO-c	impa
pept	gene:268656	PKO-r	0.641208325
pept	gene:26876	PKO-c	unaf
pept	gene:26876	PKO-r	1
pept	gene:268860	PKO-c	unaf
pept	gene:268860	PKO-r	1
pept	gene:26912	PKO-c	unaf
pept	gene:26912	PKO-r	1
pept	gene:269346	PKO-c	unaf
pept	gene:269346	PKO-r	1
pept	gene:269378	PKO-c	unaf
pept	gene:269378	PKO-r	1
pept	gene:269437	PKO-c	unaf
pept	gene:269437	PKO-r	1
pept	gene:269615	PKO-c	unaf
pept	gene:269615	PKO-r	1
pept	gene:269951	PKO-c	unaf
pept	gene:269951	PKO-r	1
pept	gene:270076	PKO-c	unaf
pept	gene:270076	PKO-r	1
pept	gene:27053	PKO-c	leth
pept	gene:27053	PKO-r	0
pept	gene:27060	PKO-c	unaf
pept	gene:27060	PKO-r	1
pept	gene:270685	PKO-c	unaf
pept	gene:270685	PKO-r	1
pept	gene:27357	PKO-c	unaf
pept	gene:27357	PKO-r	1
pept	gene:27369	PKO-c	unaf
pept	gene:27369	PKO-r	1
pept	gene:27376	PKO-c	unaf
pept	gene:27376	PKO-r	1
pept	gene:27388	PKO-c	unaf
pept	gene:27388	PKO-r	1
pept	gene:27402	PKO-c	unaf
pept	gene:27402	PKO-r	1
pept	gene:27411	PKO-c	unaf
pept	gene:27411	PKO-r	1
pept	gene:27416	PKO-c	unaf
pept	gene:27416	PKO-r	1
pept	gene:277973	PKO-c	unaf
pept	gene:277973	PKO-r	1
pept	gene:28169	PKO-c	unaf
pept	gene:28169	PKO-r	1
pept	gene:28250	PKO-c	unaf
pept	gene:28250	PKO-r	1
pept	gene:28253	PKO-c	unaf
pept	gene:28253	PKO-r	1
pept	gene:29807	PKO-c	unaf
pept	gene:29807	PKO-r	1
pept	gene:30955	PKO-c	unaf
pept	gene:30955	PKO-r	1
pept	gene:30956	PKO-c	unaf
pept	gene:30956	PKO-r	1
pept	gene:319554	PKO-c	unaf
pept	gene:319554	PKO-r	1
pept	gene:319848	PKO-c	unaf
pept	gene:319848	PKO-r	1
pept	gene:320127	PKO-c	unaf
pept	gene:320127	PKO-r	1
pept	gene:320207	PKO-c	unaf
pept	gene:320207	PKO-r	1
pept	gene:320404	PKO-c	unaf
pept	gene:320404	PKO-r	1
pept	gene:320581	PKO-c	unaf
pept	gene:320581	PKO-r	1
pept	gene:320685	PKO-c	unaf
pept	gene:320685	PKO-r	1
pept	gene:320718	PKO-c	unaf
pept	gene:320718	PKO-r	1
pept	gene:320951	PKO-c	leth
pept	gene:320951	PKO-r	0
pept	gene:330836	PKO-c	unaf
pept	gene:330836	PKO-r	1
pept	gene:333433	PKO-c	unaf
pept	gene:333433	PKO-r	1
pept	gene:338375	PKO-c	unaf
pept	gene:338375	PKO-r	1
pept	gene:353169	PKO-c	unaf
pept	gene:353169	PKO-r	1
pept	gene:353371	PKO-c	unaf
pept	gene:353371	PKO-r	1
pept	gene:380921	PKO-c	unaf
pept	gene:380921	PKO-r	1
pept	gene:433022	PKO-c	unaf
pept	gene:433022	PKO-r	1
pept	gene:433182	PKO-c	unaf
pept	gene:433182	PKO-r	1
pept	gene:433256	PKO-c	unaf
pept	gene:433256	PKO-r	1
pept	gene:433923	PKO-c	unaf
pept	gene:433923	PKO-r	1
pept	gene:434203	PKO-c	unaf
pept	gene:434203	PKO-r	1
pept	gene:434437	PKO-c	unaf
pept	gene:434437	PKO-r	1
pept	gene:435818	PKO-c	unaf
pept	gene:435818	PKO-r	1
pept	gene:50490	PKO-c	unaf
pept	gene:50490	PKO-r	1
pept	gene:50493	PKO-c	leth
pept	gene:50493	PKO-r	0
pept	gene:50773	PKO-c	unaf
pept	gene:50773	PKO-r	1
pept	gene:50790	PKO-c	unaf
pept	gene:50790	PKO-r	1
pept	gene:50799	PKO-c	unaf
pept	gene:50799	PKO-r	1
pept	gene:50917	PKO-c	unaf
pept	gene:50917	PKO-r	1
pept	gene:50934	PKO-c	unaf
pept	gene:50934	PKO-r	1
pept	gene:51797	PKO-c	unaf
pept	gene:51797	PKO-r	1
pept	gene:52123	PKO-c	unaf
pept	gene:52123	PKO-r	1
pept	gene:52815	PKO-c	unaf
pept	gene:52815	PKO-r	1
pept	gene:52858	PKO-c	impa
pept	gene:52858	PKO-r	0.641208325
pept	gene:53357	PKO-c	unaf
pept	gene:53357	PKO-r	1
pept	gene:53881	PKO-c	unaf
pept	gene:53881	PKO-r	1
pept	gene:53893	PKO-c	unaf
pept	gene:53893	PKO-r	1
pept	gene:53896	PKO-c	unaf
pept	gene:53896	PKO-r	1
pept	gene:54122	PKO-c	unaf
pept	gene:54122	PKO-r	1
pept	gene:54338	PKO-c	unaf
pept	gene:54338	PKO-r	1
pept	gene:54342	PKO-c	unaf
pept	gene:54342	PKO-r	1
pept	gene:54369	PKO-c	unaf
pept	gene:54369	PKO-r	1
pept	gene:54403	PKO-c	unaf
pept	gene:54403	PKO-r	1
pept	gene:55936	PKO-c	unaf
pept	gene:55936	PKO-r	1
pept	gene:55963	PKO-c	unaf
pept	gene:55963	PKO-r	1
pept	gene:55979	PKO-c	unaf
pept	gene:55979	PKO-r	1
pept	gene:55980	PKO-c	unaf
pept	gene:55980	PKO-r	1
pept	gene:56012	PKO-c	unaf
pept	gene:56012	PKO-r	1
pept	gene:56017	PKO-c	unaf
pept	gene:56017	PKO-r	1
pept	gene:56077	PKO-c	unaf
pept	gene:56077	PKO-r	1
pept	gene:56078	PKO-c	unaf
pept	gene:56078	PKO-r	1
pept	gene:56174	PKO-c	unaf
pept	gene:56174	PKO-r	1
pept	gene:56185	PKO-c	unaf
pept	gene:56185	PKO-r	1
pept	gene:56189	PKO-c	unaf
pept	gene:56189	PKO-r	1
pept	gene:56248	PKO-c	unaf
pept	gene:56248	PKO-r	1
pept	gene:56357	PKO-c	unaf
pept	gene:56357	PKO-r	1
pept	gene:56421	PKO-c	unaf
pept	gene:56421	PKO-r	1
pept	gene:56451	PKO-c	unaf
pept	gene:56451	PKO-r	1
pept	gene:56454	PKO-c	leth
pept	gene:56454	PKO-r	0
pept	gene:56473	PKO-c	unaf
pept	gene:56473	PKO-r	1
pept	gene:56520	PKO-c	unaf
pept	gene:56520	PKO-r	1
pept	gene:56632	PKO-c	impa
pept	gene:56632	PKO-r	0.641208325
pept	gene:56690	PKO-c	unaf
pept	gene:56690	PKO-r	1
pept	gene:56720	PKO-c	unaf
pept	gene:56720	PKO-r	1
pept	gene:56727	PKO-c	unaf
pept	gene:56727	PKO-r	1
pept	gene:56749	PKO-c	leth
pept	gene:56749	PKO-r	0
pept	gene:56752	PKO-c	unaf
pept	gene:56752	PKO-r	1
pept	gene:56774	PKO-c	unaf
pept	gene:56774	PKO-r	1
pept	gene:56847	PKO-c	unaf
pept	gene:56847	PKO-r	1
pept	gene:57028	PKO-c	unaf
pept	gene:57028	PKO-r	1
pept	gene:57138	PKO-c	unaf
pept	gene:57138	PKO-r	1
pept	gene:57274	PKO-c	unaf
pept	gene:57274	PKO-r	1
pept	gene:57279	PKO-c	unaf
pept	gene:57279	PKO-r	1
pept	gene:57813	PKO-c	unaf
pept	gene:57813	PKO-r	1
pept	gene:58807	PKO-c	unaf
pept	gene:58807	PKO-r	1
pept	gene:58810	PKO-c	unaf
pept	gene:58810	PKO-r	1
pept	gene:58875	PKO-c	unaf
pept	gene:58875	PKO-r	1
pept	gene:58994	PKO-c	unaf
pept	gene:58994	PKO-r	1
pept	gene:59012	PKO-c	unaf
pept	gene:59012	PKO-r	1
pept	gene:60525	PKO-c	unaf
pept	gene:60525	PKO-r	1
pept	gene:623031	PKO-c	unaf
pept	gene:623031	PKO-r	1
pept	gene:625249	PKO-c	unaf
pept	gene:625249	PKO-r	1
pept	gene:635960	PKO-c	unaf
pept	gene:635960	PKO-r	1
pept	gene:63959	PKO-c	unaf
pept	gene:63959	PKO-r	1
pept	gene:64008	PKO-c	unaf
pept	gene:64008	PKO-r	1
pept	gene:64436	PKO-c	unaf
pept	gene:64436	PKO-r	1
pept	gene:64602	PKO-c	unaf
pept	gene:64602	PKO-r	1
pept	gene:64705	PKO-c	unaf
pept	gene:64705	PKO-r	1
pept	gene:64918	PKO-c	unaf
pept	gene:64918	PKO-r	1
pept	gene:66052	PKO-c	unaf
pept	gene:66052	PKO-r	1
pept	gene:66144	PKO-c	unaf
pept	gene:66144	PKO-r	1
pept	gene:66171	PKO-c	unaf
pept	gene:66171	PKO-r	1
pept	gene:66194	PKO-c	unaf
pept	gene:66194	PKO-r	1
pept	gene:66234	PKO-c	impa
pept	gene:66234	PKO-r	0.641208325
pept	gene:66237	PKO-c	unaf
pept	gene:66237	PKO-r	1
pept	gene:66248	PKO-c	unaf
pept	gene:66248	PKO-r	1
pept	gene:66260	PKO-c	unaf
pept	gene:66260	PKO-r	1
pept	gene:66290	PKO-c	unaf
pept	gene:66290	PKO-r	1
pept	gene:66335	PKO-c	unaf
pept	gene:66335	PKO-r	1
pept	gene:66355	PKO-c	unaf
pept	gene:66355	PKO-r	1
pept	gene:66454	PKO-c	unaf
pept	gene:66454	PKO-r	1
pept	gene:665563	PKO-c	unaf
pept	gene:665563	PKO-r	1
pept	gene:66588	PKO-c	leth
pept	gene:66588	PKO-r	0
pept	gene:66646	PKO-c	unaf
pept	gene:66646	PKO-r	1
pept	gene:66681	PKO-c	unaf
pept	gene:66681	PKO-r	1
pept	gene:667301	PKO-c	unaf
pept	gene:667301	PKO-r	1
pept	gene:667310	PKO-c	unaf
pept	gene:667310	PKO-r	1
pept	gene:66841	PKO-c	unaf
pept	gene:66841	PKO-r	1
pept	gene:66885	PKO-c	unaf
pept	gene:66885	PKO-r	1
pept	gene:66902	PKO-c	unaf
pept	gene:66902	PKO-r	1
pept	gene:66904	PKO-c	unaf
pept	gene:66904	PKO-r	1
pept	gene:66925	PKO-c	unaf
pept	gene:66925	PKO-r	1
pept	gene:66945	PKO-c	unaf
pept	gene:66945	PKO-r	1
pept	gene:66948	PKO-c	unaf
pept	gene:66948	PKO-r	1
pept	gene:67041	PKO-c	unaf
pept	gene:67041	PKO-r	1
pept	gene:67054	PKO-c	leth
pept	gene:67054	PKO-r	0
pept	gene:67092	PKO-c	unaf
pept	gene:67092	PKO-r	1
pept	gene:67283	PKO-c	unaf
pept	gene:67283	PKO-r	1
pept	gene:67512	PKO-c	unaf
pept	gene:67512	PKO-r	1
pept	gene:67680	PKO-c	unaf
pept	gene:67680	PKO-r	1
pept	gene:67689	PKO-c	unaf
pept	gene:67689	PKO-r	1
pept	gene:67760	PKO-c	unaf
pept	gene:67760	PKO-r	1
pept	gene:67800	PKO-c	unaf
pept	gene:67800	PKO-r	1
pept	gene:67821	PKO-c	unaf
pept	gene:67821	PKO-r	1
pept	gene:67834	PKO-c	unaf
pept	gene:67834	PKO-r	1
pept	gene:67863	PKO-c	unaf
pept	gene:67863	PKO-r	1
pept	gene:67880	PKO-c	unaf
pept	gene:67880	PKO-r	1
pept	gene:67895	PKO-c	unaf
pept	gene:67895	PKO-r	1
pept	gene:67980	PKO-c	unaf
pept	gene:67980	PKO-r	1
pept	gene:68133	PKO-c	unaf
pept	gene:68133	PKO-r	1
pept	gene:68262	PKO-c	unaf
pept	gene:68262	PKO-r	1
pept	gene:68263	PKO-c	unaf
pept	gene:68263	PKO-r	1
pept	gene:68267	PKO-c	unaf
pept	gene:68267	PKO-r	1
pept	gene:68401	PKO-c	unaf
pept	gene:68401	PKO-r	1
pept	gene:68603	PKO-c	impa
pept	gene:68603	PKO-r	0.641208325
pept	gene:68671	PKO-c	unaf
pept	gene:68671	PKO-r	1
pept	gene:68775	PKO-c	unaf
pept	gene:68775	PKO-r	1
pept	gene:68977	PKO-c	unaf
pept	gene:68977	PKO-r	1
pept	gene:69051	PKO-c	unaf
pept	gene:69051	PKO-r	1
pept	gene:69354	PKO-c	unaf
pept	gene:69354	PKO-r	1
pept	gene:69367	PKO-c	unaf
pept	gene:69367	PKO-r	1
pept	gene:69634	PKO-c	unaf
pept	gene:69634	PKO-r	1
pept	gene:69719	PKO-c	leth
pept	gene:69719	PKO-r	0
pept	gene:70750	PKO-c	impa
pept	gene:70750	PKO-r	0.641208325
pept	gene:70789	PKO-c	unaf
pept	gene:70789	PKO-r	1
pept	gene:71336	PKO-c	unaf
pept	gene:71336	PKO-r	1
pept	gene:71780	PKO-c	unaf
pept	gene:71780	PKO-r	1
pept	gene:71803	PKO-c	unaf
pept	gene:71803	PKO-r	1
pept	gene:71893	PKO-c	unaf
pept	gene:71893	PKO-r	1
pept	gene:71911	PKO-c	unaf
pept	gene:71911	PKO-r	1
pept	gene:71934	PKO-c	unaf
pept	gene:71934	PKO-r	1
pept	gene:72039	PKO-c	unaf
pept	gene:72039	PKO-r	1
pept	gene:72157	PKO-c	unaf
pept	gene:72157	PKO-r	1
pept	gene:72269	PKO-c	unaf
pept	gene:72269	PKO-r	1
pept	gene:72401	PKO-c	unaf
pept	gene:72401	PKO-r	1
pept	gene:72469	PKO-c	unaf
pept	gene:72469	PKO-r	1
pept	gene:72472	PKO-c	unaf
pept	gene:72472	PKO-r	1
pept	gene:72535	PKO-c	unaf
pept	gene:72535	PKO-r	1
pept	gene:72962	PKO-c	unaf
pept	gene:72962	PKO-r	1
pept	gene:73132	PKO-c	unaf
pept	gene:73132	PKO-r	1
pept	gene:73166	PKO-c	impa
pept	gene:73166	PKO-r	0.641208325
pept	gene:73724	PKO-c	unaf
pept	gene:73724	PKO-r	1
pept	gene:73834	PKO-c	unaf
pept	gene:73834	PKO-r	1
pept	gene:74011	PKO-c	unaf
pept	gene:74011	PKO-r	1
pept	gene:74055	PKO-c	unaf
pept	gene:74055	PKO-r	1
pept	gene:74080	PKO-c	unaf
pept	gene:74080	PKO-r	1
pept	gene:74129	PKO-c	unaf
pept	gene:74129	PKO-r	1
pept	gene:74147	PKO-c	unaf
pept	gene:74147	PKO-r	1
pept	gene:74185	PKO-c	leth
pept	gene:74185	PKO-r	0
pept	gene:74205	PKO-c	unaf
pept	gene:74205	PKO-r	1
pept	gene:74419	PKO-c	unaf
pept	gene:74419	PKO-r	1
pept	gene:74451	PKO-c	impa
pept	gene:74451	PKO-r	0.641208325
pept	gene:74551	PKO-c	unaf
pept	gene:74551	PKO-r	1
pept	gene:74596	PKO-c	impa
pept	gene:74596	PKO-r	0.641208325
pept	gene:74754	PKO-c	impa
pept	gene:74754	PKO-r	0.641208325
pept	gene:74769	PKO-c	unaf
pept	gene:74769	PKO-r	1
pept	gene:74776	PKO-c	unaf
pept	gene:74776	PKO-r	1
pept	gene:74915	PKO-c	unaf
pept	gene:74915	PKO-r	1
pept	gene:75320	PKO-c	unaf
pept	gene:75320	PKO-r	1
pept	gene:75456	PKO-c	unaf
pept	gene:75456	PKO-r	1
pept	gene:75475	PKO-c	unaf
pept	gene:75475	PKO-r	1
pept	gene:76187	PKO-c	unaf
pept	gene:76187	PKO-r	1
pept	gene:76238	PKO-c	unaf
pept	gene:76238	PKO-r	1
pept	gene:76257	PKO-c	unaf
pept	gene:76257	PKO-r	1
pept	gene:76282	PKO-c	unaf
pept	gene:76282	PKO-r	1
pept	gene:76376	PKO-c	unaf
pept	gene:76376	PKO-r	1
pept	gene:76459	PKO-c	unaf
pept	gene:76459	PKO-r	1
pept	gene:76507	PKO-c	unaf
pept	gene:76507	PKO-r	1
pept	gene:76654	PKO-c	unaf
pept	gene:76654	PKO-r	1
pept	gene:76668	PKO-c	unaf
pept	gene:76668	PKO-r	1
pept	gene:76722	PKO-c	unaf
pept	gene:76722	PKO-r	1
pept	gene:76952	PKO-c	unaf
pept	gene:76952	PKO-r	1
pept	gene:78038	PKO-c	unaf
pept	gene:78038	PKO-r	1
pept	gene:78070	PKO-c	unaf
pept	gene:78070	PKO-r	1
pept	gene:78801	PKO-c	unaf
pept	gene:78801	PKO-r	1
pept	gene:78830	PKO-c	unaf
pept	gene:78830	PKO-r	1
pept	gene:78894	PKO-c	unaf
pept	gene:78894	PKO-r	1
pept	gene:78920	PKO-c	unaf
pept	gene:78920	PKO-r	1
pept	gene:79059	PKO-c	unaf
pept	gene:79059	PKO-r	1
pept	gene:80721	PKO-c	unaf
pept	gene:80721	PKO-r	1
pept	gene:80879	PKO-c	unaf
pept	gene:80879	PKO-r	1
pept	gene:80914	PKO-c	unaf
pept	gene:80914	PKO-r	1
pept	gene:81535	PKO-c	unaf
pept	gene:81535	PKO-r	1
pept	gene:83553	PKO-c	unaf
pept	gene:83553	PKO-r	1
pept	gene:83603	PKO-c	unaf
pept	gene:83603	PKO-r	1
pept	gene:83885	PKO-c	unaf
pept	gene:83885	PKO-r	1
pept	gene:84095	PKO-c	unaf
pept	gene:84095	PKO-r	1
pept	gene:93692	PKO-c	unaf
pept	gene:93692	PKO-r	1
pept	gene:93747	PKO-c	unaf
pept	gene:93747	PKO-r	1
pept	gene:94249	PKO-c	unaf
pept	gene:94249	PKO-r	1
pept	gene:97212	PKO-c	unaf
pept	gene:97212	PKO-r	1
pept	gene:98256	PKO-c	unaf
pept	gene:98256	PKO-r	1
pept	gene:98660	PKO-c	unaf
pept	gene:98660	PKO-r	1
pept	gene:99439	PKO-c	unaf
pept	gene:99439	PKO-r	1
pept	gene:99586	PKO-c	unaf
pept	gene:99586	PKO-r	1
pept	gene:99712	PKO-c	unaf
pept	gene:99712	PKO-r	1
pept	gene:S0001	PKO-c	unaf
pept	gene:S0001	PKO-r	1
reac	R1043458B	FBA-c	zero
reac	R1043458B	FBA-f	0
reac	R1043458B	FVA95-c	free
reac	R1043458B	FVA95-lb	0
reac	R1043458B	FVA95-ub	0.079148146
reac	R1043458B	GCR-r	C-5C04910F
